frame.time_epoch;ip.proto;ip.src;ip.dst;tcp.srcport;tcp.dstport;tcp.flags
1603192291.894577000;6;1.1.2.3;5.6.7.8;50250;80;0x00000002
1603192291.894859000;6;5.6.7.8;1.1.2.3;80;50250;0x00000012
1603192291.894899000;6;1.1.2.3;5.6.7.8;50250;80;0x00000010
1603192291.894977000;6;1.1.2.3;5.6.7.8;50250;80;0x00000018
1603192291.895204000;6;5.6.7.8;1.1.2.3;80;50250;0x00000010
1603192291.895507000;6;5.6.7.8;1.1.2.3;80;50250;0x00000010
1603192291.895524000;6;1.1.2.3;5.6.7.8;50250;80;0x00000010
1603192291.895558000;6;5.6.7.8;1.1.2.3;80;50250;0x00000010
1603192291.895577000;6;1.1.2.3;5.6.7.8;50250;80;0x00000010
1603192291.895603000;6;5.6.7.8;1.1.2.3;80;50250;0x00000018
1603192291.895612000;6;1.1.2.3;5.6.7.8;50250;80;0x00000010
1603192291.896843000;6;1.1.2.3;5.6.7.8;50250;80;0x00000011
1603192291.897377000;6;5.6.7.8;1.1.2.3;80;50250;0x00000011
1603192291.897390000;6;1.1.2.3;5.6.7.8;50250;80;0x00000010
1603192292.897136000;6;1.1.2.3;5.6.7.8;50252;80;0x00000002
1603192292.897381000;6;5.6.7.8;1.1.2.3;80;50252;0x00000012
1603192292.897422000;6;1.1.2.3;5.6.7.8;50252;80;0x00000010
1603192292.897498000;6;1.1.2.3;5.6.7.8;50252;80;0x00000018
1603192292.897725000;6;5.6.7.8;1.1.2.3;80;50252;0x00000010
1603192292.898029000;6;5.6.7.8;1.1.2.3;80;50252;0x00000010
1603192292.898046000;6;1.1.2.3;5.6.7.8;50252;80;0x00000010
1603192292.898079000;6;5.6.7.8;1.1.2.3;80;50252;0x00000010
1603192292.898093000;6;1.1.2.3;5.6.7.8;50252;80;0x00000010
1603192292.898125000;6;5.6.7.8;1.1.2.3;80;50252;0x00000018
1603192292.898133000;6;1.1.2.3;5.6.7.8;50252;80;0x00000010
1603192292.899102000;6;1.1.2.3;5.6.7.8;50252;80;0x00000011
1603192292.899526000;6;5.6.7.8;1.1.2.3;80;50252;0x00000011
1603192292.899550000;6;1.1.2.3;5.6.7.8;50252;80;0x00000010
1603192293.899676000;6;1.1.2.3;5.6.7.8;50254;80;0x00000002
1603192293.899900000;6;5.6.7.8;1.1.2.3;80;50254;0x00000012
1603192293.899951000;6;1.1.2.3;5.6.7.8;50254;80;0x00000010
1603192293.900040000;6;1.1.2.3;5.6.7.8;50254;80;0x00000018
1603192293.900295000;6;5.6.7.8;1.1.2.3;80;50254;0x00000010
1603192293.900709000;6;5.6.7.8;1.1.2.3;80;50254;0x00000010
1603192293.900720000;6;1.1.2.3;5.6.7.8;50254;80;0x00000010
1603192293.900750000;6;5.6.7.8;1.1.2.3;80;50254;0x00000010
1603192293.900764000;6;1.1.2.3;5.6.7.8;50254;80;0x00000010
1603192293.900801000;6;5.6.7.8;1.1.2.3;80;50254;0x00000018
1603192293.900812000;6;1.1.2.3;5.6.7.8;50254;80;0x00000010
1603192293.901835000;6;1.1.2.3;5.6.7.8;50254;80;0x00000011
1603192293.902350000;6;5.6.7.8;1.1.2.3;80;50254;0x00000011
1603192293.902378000;6;1.1.2.3;5.6.7.8;50254;80;0x00000010
1603192294.902241000;6;1.1.2.3;5.6.7.8;50256;80;0x00000002
1603192294.902427000;6;5.6.7.8;1.1.2.3;80;50256;0x00000012
1603192294.902466000;6;1.1.2.3;5.6.7.8;50256;80;0x00000010
1603192294.902541000;6;1.1.2.3;5.6.7.8;50256;80;0x00000018
1603192294.902722000;6;5.6.7.8;1.1.2.3;80;50256;0x00000010
1603192294.903078000;6;5.6.7.8;1.1.2.3;80;50256;0x00000010
1603192294.903096000;6;1.1.2.3;5.6.7.8;50256;80;0x00000010
1603192294.903125000;6;5.6.7.8;1.1.2.3;80;50256;0x00000010
1603192294.903137000;6;1.1.2.3;5.6.7.8;50256;80;0x00000010
1603192294.903173000;6;5.6.7.8;1.1.2.3;80;50256;0x00000018
1603192294.903182000;6;1.1.2.3;5.6.7.8;50256;80;0x00000010
1603192294.904218000;6;1.1.2.3;5.6.7.8;50256;80;0x00000011
1603192294.904723000;6;5.6.7.8;1.1.2.3;80;50256;0x00000011
1603192294.904748000;6;1.1.2.3;5.6.7.8;50256;80;0x00000010
1603192295.906322000;6;1.1.2.3;5.6.7.8;50258;80;0x00000002
1603192295.906498000;6;5.6.7.8;1.1.2.3;80;50258;0x00000012
1603192295.906547000;6;1.1.2.3;5.6.7.8;50258;80;0x00000010
1603192295.906669000;6;1.1.2.3;5.6.7.8;50258;80;0x00000018
1603192295.906845000;6;5.6.7.8;1.1.2.3;80;50258;0x00000010
1603192295.907149000;6;5.6.7.8;1.1.2.3;80;50258;0x00000010
1603192295.907167000;6;1.1.2.3;5.6.7.8;50258;80;0x00000010
1603192295.907199000;6;5.6.7.8;1.1.2.3;80;50258;0x00000010
1603192295.907213000;6;1.1.2.3;5.6.7.8;50258;80;0x00000010
1603192295.907244000;6;5.6.7.8;1.1.2.3;80;50258;0x00000018
1603192295.907251000;6;1.1.2.3;5.6.7.8;50258;80;0x00000010
1603192295.908167000;6;1.1.2.3;5.6.7.8;50258;80;0x00000011
1603192295.908645000;6;5.6.7.8;1.1.2.3;80;50258;0x00000011
1603192295.908671000;6;1.1.2.3;5.6.7.8;50258;80;0x00000010
1603192296.907109000;6;1.1.2.3;5.6.7.8;50260;80;0x00000002
1603192296.907376000;6;5.6.7.8;1.1.2.3;80;50260;0x00000012
1603192296.907424000;6;1.1.2.3;5.6.7.8;50260;80;0x00000010
1603192296.907520000;6;1.1.2.3;5.6.7.8;50260;80;0x00000018
1603192296.907772000;6;5.6.7.8;1.1.2.3;80;50260;0x00000010
1603192296.908084000;6;5.6.7.8;1.1.2.3;80;50260;0x00000010
1603192296.908101000;6;1.1.2.3;5.6.7.8;50260;80;0x00000010
1603192296.908129000;6;5.6.7.8;1.1.2.3;80;50260;0x00000010
1603192296.908144000;6;1.1.2.3;5.6.7.8;50260;80;0x00000010
1603192296.908173000;6;5.6.7.8;1.1.2.3;80;50260;0x00000018
1603192296.908187000;6;1.1.2.3;5.6.7.8;50260;80;0x00000010
1603192296.909100000;6;1.1.2.3;5.6.7.8;50260;80;0x00000011
1603192296.909373000;6;5.6.7.8;1.1.2.3;80;50260;0x00000011
1603192296.909391000;6;1.1.2.3;5.6.7.8;50260;80;0x00000010
1603192297.909709000;6;1.1.2.3;5.6.7.8;50262;80;0x00000002
1603192297.909905000;6;5.6.7.8;1.1.2.3;80;50262;0x00000012
1603192297.909954000;6;1.1.2.3;5.6.7.8;50262;80;0x00000010
1603192297.910051000;6;1.1.2.3;5.6.7.8;50262;80;0x00000018
1603192297.910249000;6;5.6.7.8;1.1.2.3;80;50262;0x00000010
1603192297.910554000;6;5.6.7.8;1.1.2.3;80;50262;0x00000010
1603192297.910565000;6;1.1.2.3;5.6.7.8;50262;80;0x00000010
1603192297.910605000;6;5.6.7.8;1.1.2.3;80;50262;0x00000010
1603192297.910656000;6;5.6.7.8;1.1.2.3;80;50262;0x00000018
1603192297.910683000;6;1.1.2.3;5.6.7.8;50262;80;0x00000010
1603192297.910692000;6;1.1.2.3;5.6.7.8;50262;80;0x00000010
1603192297.911861000;6;1.1.2.3;5.6.7.8;50262;80;0x00000011
1603192297.912201000;6;5.6.7.8;1.1.2.3;80;50262;0x00000011
1603192297.912221000;6;1.1.2.3;5.6.7.8;50262;80;0x00000010
1603192298.912131000;6;1.1.2.3;5.6.7.8;50264;80;0x00000002
1603192298.912287000;6;5.6.7.8;1.1.2.3;80;50264;0x00000012
1603192298.912328000;6;1.1.2.3;5.6.7.8;50264;80;0x00000010
1603192298.912403000;6;1.1.2.3;5.6.7.8;50264;80;0x00000018
1603192298.912581000;6;5.6.7.8;1.1.2.3;80;50264;0x00000010
1603192298.912883000;6;5.6.7.8;1.1.2.3;80;50264;0x00000010
1603192298.912894000;6;1.1.2.3;5.6.7.8;50264;80;0x00000010
1603192298.912939000;6;5.6.7.8;1.1.2.3;80;50264;0x00000010
1603192298.912953000;6;1.1.2.3;5.6.7.8;50264;80;0x00000010
1603192298.912982000;6;5.6.7.8;1.1.2.3;80;50264;0x00000018
1603192298.912991000;6;1.1.2.3;5.6.7.8;50264;80;0x00000010
1603192298.914127000;6;1.1.2.3;5.6.7.8;50264;80;0x00000011
1603192298.914429000;6;5.6.7.8;1.1.2.3;80;50264;0x00000011
1603192298.914446000;6;1.1.2.3;5.6.7.8;50264;80;0x00000010
1603192299.914599000;6;1.1.2.3;5.6.7.8;50266;80;0x00000002
1603192299.914863000;6;5.6.7.8;1.1.2.3;80;50266;0x00000012
1603192299.914902000;6;1.1.2.3;5.6.7.8;50266;80;0x00000010
1603192299.914979000;6;1.1.2.3;5.6.7.8;50266;80;0x00000018
1603192299.915209000;6;5.6.7.8;1.1.2.3;80;50266;0x00000010
1603192299.915515000;6;5.6.7.8;1.1.2.3;80;50266;0x00000010
1603192299.915532000;6;1.1.2.3;5.6.7.8;50266;80;0x00000010
1603192299.915564000;6;5.6.7.8;1.1.2.3;80;50266;0x00000010
1603192299.915576000;6;1.1.2.3;5.6.7.8;50266;80;0x00000010
1603192299.915582000;6;5.6.7.8;1.1.2.3;80;50266;0x00000018
1603192299.915591000;6;1.1.2.3;5.6.7.8;50266;80;0x00000010
1603192299.916492000;6;1.1.2.3;5.6.7.8;50266;80;0x00000011
1603192299.916762000;6;5.6.7.8;1.1.2.3;80;50266;0x00000011
1603192299.916779000;6;1.1.2.3;5.6.7.8;50266;80;0x00000010
1603192300.917286000;6;1.1.2.3;5.6.7.8;50268;80;0x00000002
1603192300.917447000;6;5.6.7.8;1.1.2.3;80;50268;0x00000012
1603192300.917488000;6;1.1.2.3;5.6.7.8;50268;80;0x00000010
1603192300.917565000;6;1.1.2.3;5.6.7.8;50268;80;0x00000018
1603192300.917792000;6;5.6.7.8;1.1.2.3;80;50268;0x00000010
1603192300.918196000;6;5.6.7.8;1.1.2.3;80;50268;0x00000010
1603192300.918213000;6;1.1.2.3;5.6.7.8;50268;80;0x00000010
1603192300.918247000;6;5.6.7.8;1.1.2.3;80;50268;0x00000018
1603192300.918272000;6;1.1.2.3;5.6.7.8;50268;80;0x00000010
1603192300.919514000;6;1.1.2.3;5.6.7.8;50268;80;0x00000011
1603192300.920042000;6;5.6.7.8;1.1.2.3;80;50268;0x00000011
1603192300.920057000;6;1.1.2.3;5.6.7.8;50268;80;0x00000010
1603192301.919625000;6;1.1.2.3;5.6.7.8;50270;80;0x00000002
1603192301.919828000;6;5.6.7.8;1.1.2.3;80;50270;0x00000012
1603192301.919878000;6;1.1.2.3;5.6.7.8;50270;80;0x00000010
1603192301.919975000;6;1.1.2.3;5.6.7.8;50270;80;0x00000018
1603192301.920173000;6;5.6.7.8;1.1.2.3;80;50270;0x00000010
1603192301.920479000;6;5.6.7.8;1.1.2.3;80;50270;0x00000010
1603192301.920496000;6;1.1.2.3;5.6.7.8;50270;80;0x00000010
1603192301.920528000;6;5.6.7.8;1.1.2.3;80;50270;0x00000018
1603192301.920545000;6;1.1.2.3;5.6.7.8;50270;80;0x00000010
1603192301.921533000;6;1.1.2.3;5.6.7.8;50270;80;0x00000011
1603192301.921974000;6;5.6.7.8;1.1.2.3;80;50270;0x00000011
1603192301.921999000;6;1.1.2.3;5.6.7.8;50270;80;0x00000010
1603192302.922259000;6;1.1.2.3;5.6.7.8;50272;80;0x00000002
1603192302.922465000;6;5.6.7.8;1.1.2.3;80;50272;0x00000012
1603192302.922506000;6;1.1.2.3;5.6.7.8;50272;80;0x00000010
1603192302.922582000;6;1.1.2.3;5.6.7.8;50272;80;0x00000018
1603192302.922809000;6;5.6.7.8;1.1.2.3;80;50272;0x00000010
1603192302.923112000;6;5.6.7.8;1.1.2.3;80;50272;0x00000010
1603192302.923131000;6;1.1.2.3;5.6.7.8;50272;80;0x00000010
1603192302.923162000;6;5.6.7.8;1.1.2.3;80;50272;0x00000018
1603192302.923178000;6;1.1.2.3;5.6.7.8;50272;80;0x00000010
1603192302.924170000;6;1.1.2.3;5.6.7.8;50272;80;0x00000011
1603192302.924660000;6;5.6.7.8;1.1.2.3;80;50272;0x00000011
1603192302.924685000;6;1.1.2.3;5.6.7.8;50272;80;0x00000010
1603192303.924785000;6;1.1.2.3;5.6.7.8;50274;80;0x00000002
1603192303.925047000;6;5.6.7.8;1.1.2.3;80;50274;0x00000012
1603192303.925087000;6;1.1.2.3;5.6.7.8;50274;80;0x00000010
1603192303.925166000;6;1.1.2.3;5.6.7.8;50274;80;0x00000018
1603192303.925344000;6;5.6.7.8;1.1.2.3;80;50274;0x00000010
1603192303.925846000;6;5.6.7.8;1.1.2.3;80;50274;0x00000010
1603192303.925857000;6;1.1.2.3;5.6.7.8;50274;80;0x00000010
1603192303.925898000;6;5.6.7.8;1.1.2.3;80;50274;0x00000010
1603192303.925918000;6;1.1.2.3;5.6.7.8;50274;80;0x00000010
1603192303.925944000;6;5.6.7.8;1.1.2.3;80;50274;0x00000018
1603192303.925954000;6;1.1.2.3;5.6.7.8;50274;80;0x00000010
1603192303.927159000;6;1.1.2.3;5.6.7.8;50274;80;0x00000011
1603192303.927694000;6;5.6.7.8;1.1.2.3;80;50274;0x00000011
1603192303.927721000;6;1.1.2.3;5.6.7.8;50274;80;0x00000010
1603192304.927877000;6;1.1.2.3;5.6.7.8;50276;80;0x00000002
1603192304.928134000;6;5.6.7.8;1.1.2.3;80;50276;0x00000012
1603192304.928174000;6;1.1.2.3;5.6.7.8;50276;80;0x00000010
1603192304.928251000;6;1.1.2.3;5.6.7.8;50276;80;0x00000018
1603192304.928428000;6;5.6.7.8;1.1.2.3;80;50276;0x00000010
1603192304.928781000;6;5.6.7.8;1.1.2.3;80;50276;0x00000010
1603192304.928792000;6;1.1.2.3;5.6.7.8;50276;80;0x00000010
1603192304.928836000;6;5.6.7.8;1.1.2.3;80;50276;0x00000010
1603192304.928853000;6;1.1.2.3;5.6.7.8;50276;80;0x00000010
1603192304.928879000;6;5.6.7.8;1.1.2.3;80;50276;0x00000018
1603192304.928889000;6;1.1.2.3;5.6.7.8;50276;80;0x00000010
1603192304.930030000;6;1.1.2.3;5.6.7.8;50276;80;0x00000011
1603192304.930277000;6;5.6.7.8;1.1.2.3;80;50276;0x00000011
1603192304.930295000;6;1.1.2.3;5.6.7.8;50276;80;0x00000010
1603192305.930311000;6;1.1.2.3;5.6.7.8;50278;80;0x00000002
1603192305.930470000;6;5.6.7.8;1.1.2.3;80;50278;0x00000012
1603192305.930536000;6;1.1.2.3;5.6.7.8;50278;80;0x00000010
1603192305.930696000;6;1.1.2.3;5.6.7.8;50278;80;0x00000018
1603192305.930914000;6;5.6.7.8;1.1.2.3;80;50278;0x00000010
1603192305.931219000;6;5.6.7.8;1.1.2.3;80;50278;0x00000010
1603192305.931237000;6;1.1.2.3;5.6.7.8;50278;80;0x00000010
1603192305.931270000;6;5.6.7.8;1.1.2.3;80;50278;0x00000018
1603192305.931285000;6;1.1.2.3;5.6.7.8;50278;80;0x00000010
1603192305.932271000;6;1.1.2.3;5.6.7.8;50278;80;0x00000011
1603192305.932715000;6;5.6.7.8;1.1.2.3;80;50278;0x00000011
1603192305.932737000;6;1.1.2.3;5.6.7.8;50278;80;0x00000010
1603192306.932867000;6;1.1.2.3;5.6.7.8;50280;80;0x00000002
1603192306.933057000;6;5.6.7.8;1.1.2.3;80;50280;0x00000012
1603192306.933115000;6;1.1.2.3;5.6.7.8;50280;80;0x00000010
1603192306.933241000;6;1.1.2.3;5.6.7.8;50280;80;0x00000018
1603192306.933452000;6;5.6.7.8;1.1.2.3;80;50280;0x00000010
1603192306.933808000;6;5.6.7.8;1.1.2.3;80;50280;0x00000010
1603192306.933826000;6;1.1.2.3;5.6.7.8;50280;80;0x00000010
1603192306.933862000;6;5.6.7.8;1.1.2.3;80;50280;0x00000010
1603192306.933877000;6;1.1.2.3;5.6.7.8;50280;80;0x00000010
1603192306.933904000;6;5.6.7.8;1.1.2.3;80;50280;0x00000018
1603192306.933915000;6;1.1.2.3;5.6.7.8;50280;80;0x00000010
1603192306.934885000;6;1.1.2.3;5.6.7.8;50280;80;0x00000011
1603192306.935153000;6;5.6.7.8;1.1.2.3;80;50280;0x00000011
1603192306.935171000;6;1.1.2.3;5.6.7.8;50280;80;0x00000010
1603192307.935513000;6;1.1.2.3;5.6.7.8;50282;80;0x00000002
1603192307.935696000;6;5.6.7.8;1.1.2.3;80;50282;0x00000012
1603192307.935745000;6;1.1.2.3;5.6.7.8;50282;80;0x00000010
1603192307.935834000;6;1.1.2.3;5.6.7.8;50282;80;0x00000018
1603192307.935992000;6;5.6.7.8;1.1.2.3;80;50282;0x00000010
1603192307.936297000;6;5.6.7.8;1.1.2.3;80;50282;0x00000010
1603192307.936309000;6;1.1.2.3;5.6.7.8;50282;80;0x00000010
1603192307.936349000;6;5.6.7.8;1.1.2.3;80;50282;0x00000010
1603192307.936368000;6;1.1.2.3;5.6.7.8;50282;80;0x00000010
1603192307.936395000;6;5.6.7.8;1.1.2.3;80;50282;0x00000018
1603192307.936405000;6;1.1.2.3;5.6.7.8;50282;80;0x00000010
1603192307.937432000;6;1.1.2.3;5.6.7.8;50282;80;0x00000011
1603192307.937792000;6;5.6.7.8;1.1.2.3;80;50282;0x00000011
1603192307.937813000;6;1.1.2.3;5.6.7.8;50282;80;0x00000010
1603192308.937964000;6;1.1.2.3;5.6.7.8;50284;80;0x00000002
1603192308.938188000;6;5.6.7.8;1.1.2.3;80;50284;0x00000012
1603192308.938229000;6;1.1.2.3;5.6.7.8;50284;80;0x00000010
1603192308.938305000;6;1.1.2.3;5.6.7.8;50284;80;0x00000018
1603192308.938484000;6;5.6.7.8;1.1.2.3;80;50284;0x00000010
1603192308.938890000;6;5.6.7.8;1.1.2.3;80;50284;0x00000010
1603192308.938911000;6;1.1.2.3;5.6.7.8;50284;80;0x00000010
1603192308.938938000;6;5.6.7.8;1.1.2.3;80;50284;0x00000018
1603192308.938952000;6;1.1.2.3;5.6.7.8;50284;80;0x00000010
1603192308.939925000;6;1.1.2.3;5.6.7.8;50284;80;0x00000011
1603192308.940385000;6;5.6.7.8;1.1.2.3;80;50284;0x00000011
1603192308.940409000;6;1.1.2.3;5.6.7.8;50284;80;0x00000010
1603192309.940620000;6;1.1.2.3;5.6.7.8;50286;80;0x00000002
1603192309.940830000;6;5.6.7.8;1.1.2.3;80;50286;0x00000012
1603192309.940880000;6;1.1.2.3;5.6.7.8;50286;80;0x00000010
1603192309.940970000;6;1.1.2.3;5.6.7.8;50286;80;0x00000018
1603192309.941175000;6;5.6.7.8;1.1.2.3;80;50286;0x00000010
1603192309.941480000;6;5.6.7.8;1.1.2.3;80;50286;0x00000010
1603192309.941498000;6;1.1.2.3;5.6.7.8;50286;80;0x00000010
1603192309.941531000;6;5.6.7.8;1.1.2.3;80;50286;0x00000010
1603192309.941546000;6;1.1.2.3;5.6.7.8;50286;80;0x00000010
1603192309.941576000;6;5.6.7.8;1.1.2.3;80;50286;0x00000018
1603192309.941584000;6;1.1.2.3;5.6.7.8;50286;80;0x00000010
1603192309.942487000;6;1.1.2.3;5.6.7.8;50286;80;0x00000011
1603192309.942777000;6;5.6.7.8;1.1.2.3;80;50286;0x00000011
1603192309.942798000;6;1.1.2.3;5.6.7.8;50286;80;0x00000010
1603192310.943140000;6;1.1.2.3;5.6.7.8;50288;80;0x00000002
1603192310.943372000;6;5.6.7.8;1.1.2.3;80;50288;0x00000012
1603192310.943414000;6;1.1.2.3;5.6.7.8;50288;80;0x00000010
1603192310.943490000;6;1.1.2.3;5.6.7.8;50288;80;0x00000018
1603192310.943720000;6;5.6.7.8;1.1.2.3;80;50288;0x00000010
1603192310.944023000;6;5.6.7.8;1.1.2.3;80;50288;0x00000010
1603192310.944040000;6;1.1.2.3;5.6.7.8;50288;80;0x00000010
1603192310.944079000;6;5.6.7.8;1.1.2.3;80;50288;0x00000010
1603192310.944098000;6;1.1.2.3;5.6.7.8;50288;80;0x00000010
1603192310.944119000;6;5.6.7.8;1.1.2.3;80;50288;0x00000018
1603192310.944127000;6;1.1.2.3;5.6.7.8;50288;80;0x00000010
1603192310.945355000;6;1.1.2.3;5.6.7.8;50288;80;0x00000011
1603192310.945618000;6;5.6.7.8;1.1.2.3;80;50288;0x00000011
1603192310.945634000;6;1.1.2.3;5.6.7.8;50288;80;0x00000010
1603192311.945634000;6;1.1.2.3;5.6.7.8;50290;80;0x00000002
1603192311.945866000;6;5.6.7.8;1.1.2.3;80;50290;0x00000012
1603192311.945916000;6;1.1.2.3;5.6.7.8;50290;80;0x00000010
1603192311.946005000;6;1.1.2.3;5.6.7.8;50290;80;0x00000018
1603192311.946212000;6;5.6.7.8;1.1.2.3;80;50290;0x00000010
1603192311.946518000;6;5.6.7.8;1.1.2.3;80;50290;0x00000010
1603192311.946536000;6;1.1.2.3;5.6.7.8;50290;80;0x00000010
1603192311.946568000;6;5.6.7.8;1.1.2.3;80;50290;0x00000010
1603192311.946583000;6;1.1.2.3;5.6.7.8;50290;80;0x00000010
1603192311.946635000;6;5.6.7.8;1.1.2.3;80;50290;0x00000018
1603192311.946647000;6;1.1.2.3;5.6.7.8;50290;80;0x00000010
1603192311.947638000;6;1.1.2.3;5.6.7.8;50290;80;0x00000011
1603192311.948064000;6;5.6.7.8;1.1.2.3;80;50290;0x00000011
1603192311.948090000;6;1.1.2.3;5.6.7.8;50290;80;0x00000010
1603192312.948284000;6;1.1.2.3;5.6.7.8;50292;80;0x00000002
1603192312.948510000;6;5.6.7.8;1.1.2.3;80;50292;0x00000012
1603192312.948555000;6;1.1.2.3;5.6.7.8;50292;80;0x00000010
1603192312.948651000;6;1.1.2.3;5.6.7.8;50292;80;0x00000018
1603192312.948906000;6;5.6.7.8;1.1.2.3;80;50292;0x00000010
1603192312.949171000;6;5.6.7.8;1.1.2.3;80;50292;0x00000010
1603192312.949191000;6;1.1.2.3;5.6.7.8;50292;80;0x00000010
1603192312.949212000;6;5.6.7.8;1.1.2.3;80;50292;0x00000018
1603192312.949226000;6;1.1.2.3;5.6.7.8;50292;80;0x00000010
1603192312.951151000;6;1.1.2.3;5.6.7.8;50292;80;0x00000011
1603192312.951505000;6;5.6.7.8;1.1.2.3;80;50292;0x00000011
1603192312.951527000;6;1.1.2.3;5.6.7.8;50292;80;0x00000010
1603192313.950813000;6;1.1.2.3;5.6.7.8;50294;80;0x00000002
1603192313.951059000;6;5.6.7.8;1.1.2.3;80;50294;0x00000012
1603192313.951109000;6;1.1.2.3;5.6.7.8;50294;80;0x00000010
1603192313.951200000;6;1.1.2.3;5.6.7.8;50294;80;0x00000018
1603192313.951453000;6;5.6.7.8;1.1.2.3;80;50294;0x00000010
1603192313.951858000;6;5.6.7.8;1.1.2.3;80;50294;0x00000010
1603192313.951877000;6;1.1.2.3;5.6.7.8;50294;80;0x00000010
1603192313.951908000;6;5.6.7.8;1.1.2.3;80;50294;0x00000010
1603192313.951919000;6;1.1.2.3;5.6.7.8;50294;80;0x00000010
1603192313.951955000;6;5.6.7.8;1.1.2.3;80;50294;0x00000018
1603192313.951964000;6;1.1.2.3;5.6.7.8;50294;80;0x00000010
1603192313.953521000;6;1.1.2.3;5.6.7.8;50294;80;0x00000011
1603192313.953901000;6;5.6.7.8;1.1.2.3;80;50294;0x00000011
1603192313.953915000;6;1.1.2.3;5.6.7.8;50294;80;0x00000010
1603192314.954361000;6;1.1.2.3;5.6.7.8;50296;80;0x00000002
1603192314.954555000;6;5.6.7.8;1.1.2.3;80;50296;0x00000012
1603192314.954604000;6;1.1.2.3;5.6.7.8;50296;80;0x00000010
1603192314.954715000;6;1.1.2.3;5.6.7.8;50296;80;0x00000018
1603192314.954899000;6;5.6.7.8;1.1.2.3;80;50296;0x00000010
1603192314.955205000;6;5.6.7.8;1.1.2.3;80;50296;0x00000010
1603192314.955225000;6;1.1.2.3;5.6.7.8;50296;80;0x00000010
1603192314.955253000;6;5.6.7.8;1.1.2.3;80;50296;0x00000018
1603192314.955268000;6;1.1.2.3;5.6.7.8;50296;80;0x00000010
1603192314.956248000;6;1.1.2.3;5.6.7.8;50296;80;0x00000011
1603192314.956750000;6;5.6.7.8;1.1.2.3;80;50296;0x00000011
1603192314.956774000;6;1.1.2.3;5.6.7.8;50296;80;0x00000010
1603192315.955716000;6;1.1.2.3;5.6.7.8;50298;80;0x00000002
1603192315.955906000;6;5.6.7.8;1.1.2.3;80;50298;0x00000012
1603192315.955948000;6;1.1.2.3;5.6.7.8;50298;80;0x00000010
1603192315.956024000;6;1.1.2.3;5.6.7.8;50298;80;0x00000018
1603192315.956151000;6;5.6.7.8;1.1.2.3;80;50298;0x00000010
1603192315.956504000;6;5.6.7.8;1.1.2.3;80;50298;0x00000010
1603192315.956521000;6;1.1.2.3;5.6.7.8;50298;80;0x00000010
1603192315.956556000;6;5.6.7.8;1.1.2.3;80;50298;0x00000010
1603192315.956575000;6;1.1.2.3;5.6.7.8;50298;80;0x00000010
1603192315.956600000;6;5.6.7.8;1.1.2.3;80;50298;0x00000018
1603192315.956609000;6;1.1.2.3;5.6.7.8;50298;80;0x00000010
1603192315.957862000;6;1.1.2.3;5.6.7.8;50298;80;0x00000011
1603192315.958150000;6;5.6.7.8;1.1.2.3;80;50298;0x00000011
1603192315.958167000;6;1.1.2.3;5.6.7.8;50298;80;0x00000010
1603192316.958387000;6;1.1.2.3;5.6.7.8;50300;80;0x00000002
1603192316.958603000;6;5.6.7.8;1.1.2.3;80;50300;0x00000012
1603192316.958668000;6;1.1.2.3;5.6.7.8;50300;80;0x00000010
1603192316.958760000;6;1.1.2.3;5.6.7.8;50300;80;0x00000018
1603192316.958948000;6;5.6.7.8;1.1.2.3;80;50300;0x00000010
1603192316.959306000;6;5.6.7.8;1.1.2.3;80;50300;0x00000010
1603192316.959324000;6;1.1.2.3;5.6.7.8;50300;80;0x00000010
1603192316.959354000;6;5.6.7.8;1.1.2.3;80;50300;0x00000018
1603192316.959368000;6;1.1.2.3;5.6.7.8;50300;80;0x00000010
1603192316.960357000;6;1.1.2.3;5.6.7.8;50300;80;0x00000011
1603192316.960750000;6;5.6.7.8;1.1.2.3;80;50300;0x00000011
1603192316.960772000;6;1.1.2.3;5.6.7.8;50300;80;0x00000010
1603192317.960840000;6;1.1.2.3;5.6.7.8;50302;80;0x00000002
1603192317.961054000;6;5.6.7.8;1.1.2.3;80;50302;0x00000012
1603192317.961102000;6;1.1.2.3;5.6.7.8;50302;80;0x00000010
1603192317.961192000;6;1.1.2.3;5.6.7.8;50302;80;0x00000018
1603192317.961399000;6;5.6.7.8;1.1.2.3;80;50302;0x00000010
1603192317.961899000;6;5.6.7.8;1.1.2.3;80;50302;0x00000010
1603192317.961908000;6;1.1.2.3;5.6.7.8;50302;80;0x00000010
1603192317.961957000;6;5.6.7.8;1.1.2.3;80;50302;0x00000010
1603192317.961970000;6;1.1.2.3;5.6.7.8;50302;80;0x00000010
1603192317.962002000;6;5.6.7.8;1.1.2.3;80;50302;0x00000018
1603192317.962015000;6;1.1.2.3;5.6.7.8;50302;80;0x00000010
1603192317.963063000;6;1.1.2.3;5.6.7.8;50302;80;0x00000011
1603192317.963552000;6;5.6.7.8;1.1.2.3;80;50302;0x00000011
1603192317.963580000;6;1.1.2.3;5.6.7.8;50302;80;0x00000010
1603192318.963528000;6;1.1.2.3;5.6.7.8;50304;80;0x00000002
1603192318.963754000;6;5.6.7.8;1.1.2.3;80;50304;0x00000012
1603192318.963795000;6;1.1.2.3;5.6.7.8;50304;80;0x00000010
1603192318.963872000;6;1.1.2.3;5.6.7.8;50304;80;0x00000018
1603192318.964050000;6;5.6.7.8;1.1.2.3;80;50304;0x00000010
